entry(00000,begin_of_process,frustrated,video1110032034,start,1).
entry(29702,begin_of_activity,frustrated,video1110032034,au15,20).
entry(29703,begin_of_activity,frustrated,video1110032034,au17,110).
entry(29800,end_of_activity,frustrated,video1110032034,au05,49).
entry(29801,end_of_activity,frustrated,video1110032034,au15,20).
entry(29802,end_of_activity,frustrated,video1110032034,au17,110).
entry(29803,begin_of_activity,frustrated,video1110032034,au24,25).
entry(29900,begin_of_activity,frustrated,video1110032034,au10,63).
entry(29901,begin_of_activity,frustrated,video1110032034,au17,111).
entry(29902,end_of_activity,frustrated,video1110032034,au24,25).
entry(29903,end_of_activity,frustrated,video1110032034,au10,63).
entry(29903,end_of_activity,frustrated,video1110032034,au17,111).
entry(30000,end_of_process,frustrated,video1110032034,stop,1).
