entry(00000,begin_of_process,frustrated,video4110211005,start,1).
entry(19707,end_of_activity,frustrated,video4110211005,au43,8).
entry(19800,begin_of_activity,frustrated,video4110211005,au02,46).
entry(19801,end_of_activity,frustrated,video4110211005,au07,20).
entry(19802,end_of_activity,frustrated,video4110211005,au10,65).
entry(19803,end_of_activity,frustrated,video4110211005,au15,51).
entry(19804,end_of_activity,frustrated,video4110211005,au17,99).
entry(19805,begin_of_activity,frustrated,video4110211005,au43,9).
entry(19900,end_of_activity,frustrated,video4110211005,au02,46).
entry(19901,begin_of_activity,frustrated,video4110211005,au04,2).
entry(19902,begin_of_activity,frustrated,video4110211005,au10,66).
entry(19903,begin_of_activity,frustrated,video4110211005,au17,100).
entry(19904,begin_of_activity,frustrated,video4110211005,au23,54).
entry(19905,begin_of_activity,frustrated,video4110211005,au24,46).
entry(19906,end_of_activity,frustrated,video4110211005,au43,9).
entry(20000,end_of_activity,frustrated,video4110211005,au04,2).
entry(20001,begin_of_activity,frustrated,video4110211005,au07,21).
entry(20002,end_of_activity,frustrated,video4110211005,au10,66).
entry(20003,begin_of_activity,frustrated,video4110211005,au15,52).
entry(20004,end_of_activity,frustrated,video4110211005,au17,100).
entry(20005,end_of_activity,frustrated,video4110211005,au23,54).
entry(20006,end_of_activity,frustrated,video4110211005,au24,46).
entry(20007,begin_of_activity,frustrated,video4110211005,au43,10).
entry(20100,begin_of_activity,frustrated,video4110211005,au01,8).
entry(20101,begin_of_activity,frustrated,video4110211005,au02,47).
entry(20102,end_of_activity,frustrated,video4110211005,au07,21).
entry(20103,end_of_activity,frustrated,video4110211005,au15,52).
entry(20104,begin_of_activity,frustrated,video4110211005,au17,101).
entry(20105,begin_of_activity,frustrated,video4110211005,au24,47).
entry(20106,end_of_activity,frustrated,video4110211005,au43,10).
entry(20200,end_of_activity,frustrated,video4110211005,au01,8).
entry(20201,end_of_activity,frustrated,video4110211005,au02,47).
entry(20202,end_of_activity,frustrated,video4110211005,au17,101).
entry(20203,begin_of_activity,frustrated,video4110211005,au23,55).
entry(20204,end_of_activity,frustrated,video4110211005,au24,47).
entry(20300,begin_of_activity,frustrated,video4110211005,au07,22).
entry(20301,begin_of_activity,frustrated,video4110211005,au17,102).
entry(20302,end_of_activity,frustrated,video4110211005,au23,55).
entry(20303,begin_of_activity,frustrated,video4110211005,au24,48).
entry(20304,begin_of_activity,frustrated,video4110211005,au43,11).
entry(20400,end_of_activity,frustrated,video4110211005,au07,22).
entry(20401,begin_of_activity,frustrated,video4110211005,au10,67).
entry(20402,begin_of_activity,frustrated,video4110211005,au15,53).
entry(20403,end_of_activity,frustrated,video4110211005,au17,102).
entry(20404,begin_of_activity,frustrated,video4110211005,au23,56).
entry(20405,end_of_activity,frustrated,video4110211005,au24,48).
entry(20406,end_of_activity,frustrated,video4110211005,au43,11).
entry(20500,end_of_activity,frustrated,video4110211005,au10,67).
entry(20501,end_of_activity,frustrated,video4110211005,au15,53).
entry(20502,begin_of_activity,frustrated,video4110211005,au17,103).
entry(20503,end_of_activity,frustrated,video4110211005,au23,56).
entry(20504,begin_of_activity,frustrated,video4110211005,au24,49).
entry(20600,begin_of_activity,frustrated,video4110211005,au07,23).
entry(20601,begin_of_activity,frustrated,video4110211005,au15,54).
entry(20602,end_of_activity,frustrated,video4110211005,au17,103).
entry(20603,begin_of_activity,frustrated,video4110211005,au23,57).
entry(20604,end_of_activity,frustrated,video4110211005,au24,49).
entry(20700,end_of_activity,frustrated,video4110211005,au07,23).
entry(20701,begin_of_activity,frustrated,video4110211005,au10,68).
entry(20702,end_of_activity,frustrated,video4110211005,au15,54).
entry(20703,begin_of_activity,frustrated,video4110211005,au17,104).
entry(20704,end_of_activity,frustrated,video4110211005,au23,57).
entry(20705,begin_of_activity,frustrated,video4110211005,au24,50).
entry(20800,end_of_activity,frustrated,video4110211005,au10,68).
entry(20801,begin_of_activity,frustrated,video4110211005,au15,55).
entry(20802,end_of_activity,frustrated,video4110211005,au17,104).
entry(20803,begin_of_activity,frustrated,video4110211005,au23,58).
entry(20804,end_of_activity,frustrated,video4110211005,au24,50).
entry(20900,begin_of_activity,frustrated,video4110211005,au10,69).
entry(20901,end_of_activity,frustrated,video4110211005,au15,55).
entry(20902,begin_of_activity,frustrated,video4110211005,au17,105).
entry(20903,end_of_activity,frustrated,video4110211005,au23,58).
entry(20904,begin_of_activity,frustrated,video4110211005,au24,51).
entry(21000,end_of_activity,frustrated,video4110211005,au10,69).
entry(21001,end_of_activity,frustrated,video4110211005,au17,105).
entry(21002,end_of_activity,frustrated,video4110211005,au24,51).
entry(21100,begin_of_activity,frustrated,video4110211005,au05,64).
entry(21101,begin_of_activity,frustrated,video4110211005,au15,56).
entry(21102,begin_of_activity,frustrated,video4110211005,au17,106).
entry(21103,begin_of_activity,frustrated,video4110211005,au23,59).
entry(21104,begin_of_activity,frustrated,video4110211005,au24,52).
entry(21200,end_of_activity,frustrated,video4110211005,au05,64).
entry(21201,begin_of_activity,frustrated,video4110211005,au10,70).
entry(21202,begin_of_activity,frustrated,video4110211005,au14,2).
entry(21203,end_of_activity,frustrated,video4110211005,au15,56).
entry(21204,end_of_activity,frustrated,video4110211005,au17,106).
entry(21205,end_of_activity,frustrated,video4110211005,au23,59).
entry(21206,end_of_activity,frustrated,video4110211005,au24,52).
entry(21300,end_of_activity,frustrated,video4110211005,au10,70).
entry(21301,end_of_activity,frustrated,video4110211005,au14,2).
entry(21302,begin_of_activity,frustrated,video4110211005,au17,107).
entry(21303,begin_of_activity,frustrated,video4110211005,au24,53).
entry(21400,begin_of_activity,frustrated,video4110211005,au05,65).
entry(21401,end_of_activity,frustrated,video4110211005,au17,107).
entry(21402,end_of_activity,frustrated,video4110211005,au24,53).
entry(21500,end_of_activity,frustrated,video4110211005,au05,65).
entry(21501,begin_of_activity,frustrated,video4110211005,au10,71).
entry(21502,begin_of_activity,frustrated,video4110211005,au17,108).
entry(21503,begin_of_activity,frustrated,video4110211005,au23,60).
entry(21504,begin_of_activity,frustrated,video4110211005,au24,54).
entry(21600,begin_of_activity,frustrated,video4110211005,au05,66).
entry(21601,end_of_activity,frustrated,video4110211005,au10,71).
entry(21602,begin_of_activity,frustrated,video4110211005,au15,57).
entry(21603,end_of_activity,frustrated,video4110211005,au17,108).
entry(21604,end_of_activity,frustrated,video4110211005,au23,60).
entry(21605,end_of_activity,frustrated,video4110211005,au24,54).
entry(21700,end_of_activity,frustrated,video4110211005,au05,66).
entry(21701,end_of_activity,frustrated,video4110211005,au15,57).
entry(21702,begin_of_activity,frustrated,video4110211005,au17,109).
entry(21703,begin_of_activity,frustrated,video4110211005,au24,55).
entry(21800,begin_of_activity,frustrated,video4110211005,au05,67).
entry(21801,end_of_activity,frustrated,video4110211005,au17,109).
entry(21802,end_of_activity,frustrated,video4110211005,au24,55).
entry(21900,end_of_activity,frustrated,video4110211005,au05,67).
entry(21901,begin_of_activity,frustrated,video4110211005,au17,110).
entry(22000,begin_of_activity,frustrated,video4110211005,au05,68).
entry(22001,end_of_activity,frustrated,video4110211005,au17,110).
entry(22100,end_of_activity,frustrated,video4110211005,au05,68).
entry(22101,begin_of_activity,frustrated,video4110211005,au15,58).
entry(22102,begin_of_activity,frustrated,video4110211005,au17,111).
entry(22200,begin_of_activity,frustrated,video4110211005,au05,69).
entry(22201,end_of_activity,frustrated,video4110211005,au15,58).
entry(22202,end_of_activity,frustrated,video4110211005,au17,111).
entry(22300,end_of_activity,frustrated,video4110211005,au05,69).
entry(22301,begin_of_activity,frustrated,video4110211005,au15,59).
entry(22302,begin_of_activity,frustrated,video4110211005,au17,112).
entry(22400,begin_of_activity,frustrated,video4110211005,au05,70).
entry(22401,end_of_activity,frustrated,video4110211005,au15,59).
entry(22402,end_of_activity,frustrated,video4110211005,au17,112).
entry(22500,end_of_activity,frustrated,video4110211005,au05,70).
entry(22501,begin_of_activity,frustrated,video4110211005,au15,60).
entry(22502,begin_of_activity,frustrated,video4110211005,au17,113).
entry(22600,begin_of_activity,frustrated,video4110211005,au05,71).
entry(22601,end_of_activity,frustrated,video4110211005,au15,60).
entry(22602,end_of_activity,frustrated,video4110211005,au17,113).
entry(22700,end_of_activity,frustrated,video4110211005,au05,71).
entry(22701,begin_of_activity,frustrated,video4110211005,au15,61).
entry(22702,begin_of_activity,frustrated,video4110211005,au17,114).
entry(22703,begin_of_activity,frustrated,video4110211005,au23,61).
entry(22800,begin_of_activity,frustrated,video4110211005,au05,72).
entry(22801,begin_of_activity,frustrated,video4110211005,au10,72).
entry(22802,end_of_activity,frustrated,video4110211005,au15,61).
entry(22803,end_of_activity,frustrated,video4110211005,au17,114).
entry(22804,end_of_activity,frustrated,video4110211005,au23,61).
entry(22805,begin_of_activity,frustrated,video4110211005,au24,56).
entry(22900,end_of_activity,frustrated,video4110211005,au05,72).
entry(22901,end_of_activity,frustrated,video4110211005,au10,72).
entry(22902,begin_of_activity,frustrated,video4110211005,au17,115).
entry(22903,end_of_activity,frustrated,video4110211005,au24,56).
entry(23000,begin_of_activity,frustrated,video4110211005,au05,73).
entry(23001,begin_of_activity,frustrated,video4110211005,au15,62).
entry(23002,end_of_activity,frustrated,video4110211005,au17,115).
entry(23003,begin_of_activity,frustrated,video4110211005,au24,57).
entry(23100,end_of_activity,frustrated,video4110211005,au05,73).
entry(23101,end_of_activity,frustrated,video4110211005,au15,62).
entry(23102,begin_of_activity,frustrated,video4110211005,au17,116).
entry(23103,begin_of_activity,frustrated,video4110211005,au23,62).
entry(23104,end_of_activity,frustrated,video4110211005,au24,57).
entry(23200,begin_of_activity,frustrated,video4110211005,au05,74).
entry(23201,end_of_activity,frustrated,video4110211005,au17,116).
entry(23202,end_of_activity,frustrated,video4110211005,au23,62).
entry(23300,end_of_activity,frustrated,video4110211005,au05,74).
entry(23301,begin_of_activity,frustrated,video4110211005,au17,117).
entry(23302,begin_of_activity,frustrated,video4110211005,au24,58).
entry(23400,end_of_activity,frustrated,video4110211005,au17,117).
entry(23401,end_of_activity,frustrated,video4110211005,au24,58).
entry(23500,begin_of_activity,frustrated,video4110211005,au02,48).
entry(23501,begin_of_activity,frustrated,video4110211005,au07,24).
entry(23502,begin_of_activity,frustrated,video4110211005,au10,73).
entry(23503,begin_of_activity,frustrated,video4110211005,au17,118).
entry(23504,begin_of_activity,frustrated,video4110211005,au23,63).
entry(23505,begin_of_activity,frustrated,video4110211005,au24,59).
entry(23506,begin_of_activity,frustrated,video4110211005,au43,12).
entry(23600,end_of_activity,frustrated,video4110211005,au02,48).
entry(23601,end_of_activity,frustrated,video4110211005,au07,24).
entry(23602,end_of_activity,frustrated,video4110211005,au10,73).
entry(23603,end_of_activity,frustrated,video4110211005,au17,118).
entry(23604,end_of_activity,frustrated,video4110211005,au23,63).
entry(23605,end_of_activity,frustrated,video4110211005,au24,59).
entry(23606,end_of_activity,frustrated,video4110211005,au43,12).
entry(23700,begin_of_activity,frustrated,video4110211005,au10,74).
entry(23701,begin_of_activity,frustrated,video4110211005,au15,63).
entry(23702,begin_of_activity,frustrated,video4110211005,au17,119).
entry(23703,begin_of_activity,frustrated,video4110211005,au23,64).
entry(23704,begin_of_activity,frustrated,video4110211005,au43,13).
entry(23800,end_of_activity,frustrated,video4110211005,au10,74).
entry(23801,end_of_activity,frustrated,video4110211005,au15,63).
entry(23802,end_of_activity,frustrated,video4110211005,au17,119).
entry(23803,end_of_activity,frustrated,video4110211005,au23,64).
entry(23804,begin_of_activity,frustrated,video4110211005,au24,60).
entry(23805,end_of_activity,frustrated,video4110211005,au43,13).
entry(23900,begin_of_activity,frustrated,video4110211005,au10,75).
entry(23901,begin_of_activity,frustrated,video4110211005,au17,120).
entry(23902,begin_of_activity,frustrated,video4110211005,au23,65).
entry(23903,end_of_activity,frustrated,video4110211005,au24,60).
entry(23904,begin_of_activity,frustrated,video4110211005,au43,14).
entry(24000,begin_of_activity,frustrated,video4110211005,au02,49).
entry(24001,begin_of_activity,frustrated,video4110211005,au04,3).
entry(24002,end_of_activity,frustrated,video4110211005,au10,75).
entry(24003,end_of_activity,frustrated,video4110211005,au17,120).
entry(24004,end_of_activity,frustrated,video4110211005,au23,65).
entry(24005,begin_of_activity,frustrated,video4110211005,au24,61).
entry(24006,end_of_activity,frustrated,video4110211005,au43,14).
entry(24100,end_of_activity,frustrated,video4110211005,au02,49).
entry(24101,end_of_activity,frustrated,video4110211005,au04,3).
entry(24102,begin_of_activity,frustrated,video4110211005,au07,25).
entry(24103,begin_of_activity,frustrated,video4110211005,au10,76).
entry(24104,begin_of_activity,frustrated,video4110211005,au17,121).
entry(24105,begin_of_activity,frustrated,video4110211005,au23,66).
entry(24106,end_of_activity,frustrated,video4110211005,au24,61).
entry(24200,end_of_activity,frustrated,video4110211005,au07,25).
entry(24201,end_of_activity,frustrated,video4110211005,au10,76).
entry(24202,end_of_activity,frustrated,video4110211005,au17,121).
entry(24203,end_of_activity,frustrated,video4110211005,au23,66).
entry(24204,begin_of_activity,frustrated,video4110211005,au24,62).
entry(24300,begin_of_activity,frustrated,video4110211005,au10,77).
entry(24301,begin_of_activity,frustrated,video4110211005,au17,122).
entry(24302,end_of_activity,frustrated,video4110211005,au24,62).
entry(24400,end_of_activity,frustrated,video4110211005,au10,77).
entry(24401,begin_of_activity,frustrated,video4110211005,au15,64).
entry(24402,end_of_activity,frustrated,video4110211005,au17,122).
entry(24403,begin_of_activity,frustrated,video4110211005,au23,67).
entry(24500,begin_of_activity,frustrated,video4110211005,au10,78).
entry(24501,end_of_activity,frustrated,video4110211005,au15,64).
entry(24502,begin_of_activity,frustrated,video4110211005,au17,123).
entry(24503,end_of_activity,frustrated,video4110211005,au23,67).
entry(24504,begin_of_activity,frustrated,video4110211005,au24,63).
entry(24600,end_of_activity,frustrated,video4110211005,au10,78).
entry(24601,begin_of_activity,frustrated,video4110211005,au15,65).
entry(24602,end_of_activity,frustrated,video4110211005,au17,123).
entry(24603,end_of_activity,frustrated,video4110211005,au24,63).
entry(24700,begin_of_activity,frustrated,video4110211005,au10,79).
entry(24701,end_of_activity,frustrated,video4110211005,au15,65).
entry(24702,begin_of_activity,frustrated,video4110211005,au17,124).
entry(24800,begin_of_activity,frustrated,video4110211005,au07,26).
entry(24801,end_of_activity,frustrated,video4110211005,au10,79).
entry(24802,end_of_activity,frustrated,video4110211005,au17,124).
entry(24900,begin_of_activity,frustrated,video4110211005,au05,75).
entry(24901,end_of_activity,frustrated,video4110211005,au07,26).
entry(24902,begin_of_activity,frustrated,video4110211005,au17,125).
entry(24903,begin_of_activity,frustrated,video4110211005,au24,64).
entry(25000,end_of_activity,frustrated,video4110211005,au05,75).
entry(25001,end_of_activity,frustrated,video4110211005,au17,125).
entry(25002,end_of_activity,frustrated,video4110211005,au24,64).
entry(25100,begin_of_activity,frustrated,video4110211005,au05,76).
entry(25101,begin_of_activity,frustrated,video4110211005,au17,126).
entry(25200,end_of_activity,frustrated,video4110211005,au05,76).
entry(25201,end_of_activity,frustrated,video4110211005,au17,126).
entry(25202,begin_of_activity,frustrated,video4110211005,au24,65).
entry(25300,begin_of_activity,frustrated,video4110211005,au05,77).
entry(25301,begin_of_activity,frustrated,video4110211005,au17,127).
entry(25302,begin_of_activity,frustrated,video4110211005,au23,68).
entry(25303,end_of_activity,frustrated,video4110211005,au24,65).
entry(25400,end_of_activity,frustrated,video4110211005,au05,77).
entry(25401,end_of_activity,frustrated,video4110211005,au17,127).
entry(25402,end_of_activity,frustrated,video4110211005,au23,68).
entry(25500,begin_of_activity,frustrated,video4110211005,au05,78).
entry(25501,begin_of_activity,frustrated,video4110211005,au17,128).
entry(25600,end_of_activity,frustrated,video4110211005,au05,78).
entry(25601,begin_of_activity,frustrated,video4110211005,au10,80).
entry(25602,end_of_activity,frustrated,video4110211005,au17,128).
entry(25603,begin_of_activity,frustrated,video4110211005,au24,66).
entry(25700,begin_of_activity,frustrated,video4110211005,au05,79).
entry(25701,end_of_activity,frustrated,video4110211005,au10,80).
entry(25702,begin_of_activity,frustrated,video4110211005,au17,129).
entry(25703,end_of_activity,frustrated,video4110211005,au24,66).
entry(25800,end_of_activity,frustrated,video4110211005,au05,79).
entry(25801,begin_of_activity,frustrated,video4110211005,au07,27).
entry(25802,begin_of_activity,frustrated,video4110211005,au15,66).
entry(25803,end_of_activity,frustrated,video4110211005,au17,129).
entry(25804,begin_of_activity,frustrated,video4110211005,au23,69).
entry(25900,begin_of_activity,frustrated,video4110211005,au05,80).
entry(25901,end_of_activity,frustrated,video4110211005,au07,27).
entry(25902,end_of_activity,frustrated,video4110211005,au15,66).
entry(25903,begin_of_activity,frustrated,video4110211005,au17,130).
entry(25904,end_of_activity,frustrated,video4110211005,au23,69).
entry(26000,end_of_activity,frustrated,video4110211005,au05,80).
entry(26001,end_of_activity,frustrated,video4110211005,au17,130).
entry(26100,begin_of_activity,frustrated,video4110211005,au10,81).
entry(26101,begin_of_activity,frustrated,video4110211005,au17,131).
entry(26200,begin_of_activity,frustrated,video4110211005,au05,81).
entry(26201,end_of_activity,frustrated,video4110211005,au10,81).
entry(26202,end_of_activity,frustrated,video4110211005,au17,131).
entry(26300,end_of_activity,frustrated,video4110211005,au05,81).
entry(26301,begin_of_activity,frustrated,video4110211005,au10,82).
entry(26302,begin_of_activity,frustrated,video4110211005,au17,132).
entry(26400,begin_of_activity,frustrated,video4110211005,au05,82).
entry(26401,end_of_activity,frustrated,video4110211005,au10,82).
entry(26402,end_of_activity,frustrated,video4110211005,au17,132).
entry(26500,end_of_activity,frustrated,video4110211005,au05,82).
entry(26501,begin_of_activity,frustrated,video4110211005,au17,133).
entry(26600,begin_of_activity,frustrated,video4110211005,au05,83).
entry(26601,begin_of_activity,frustrated,video4110211005,au10,83).
entry(26602,begin_of_activity,frustrated,video4110211005,au15,67).
entry(26603,end_of_activity,frustrated,video4110211005,au17,133).
entry(26604,begin_of_activity,frustrated,video4110211005,au23,70).
entry(26605,begin_of_activity,frustrated,video4110211005,au24,67).
entry(26700,end_of_activity,frustrated,video4110211005,au05,83).
entry(26701,begin_of_activity,frustrated,video4110211005,au07,28).
entry(26702,end_of_activity,frustrated,video4110211005,au10,83).
entry(26703,end_of_activity,frustrated,video4110211005,au15,67).
entry(26704,begin_of_activity,frustrated,video4110211005,au17,134).
entry(26705,end_of_activity,frustrated,video4110211005,au23,70).
entry(26706,end_of_activity,frustrated,video4110211005,au24,67).
entry(26800,begin_of_activity,frustrated,video4110211005,au02,50).
entry(26801,end_of_activity,frustrated,video4110211005,au07,28).
entry(26802,end_of_activity,frustrated,video4110211005,au17,134).
entry(26803,begin_of_activity,frustrated,video4110211005,au43,15).
entry(26900,end_of_activity,frustrated,video4110211005,au02,50).
entry(26901,begin_of_activity,frustrated,video4110211005,au07,29).
entry(26902,begin_of_activity,frustrated,video4110211005,au10,84).
entry(26903,begin_of_activity,frustrated,video4110211005,au17,135).
entry(26904,begin_of_activity,frustrated,video4110211005,au23,71).
entry(26905,begin_of_activity,frustrated,video4110211005,au24,68).
entry(26906,end_of_activity,frustrated,video4110211005,au43,15).
entry(27000,end_of_activity,frustrated,video4110211005,au07,29).
entry(27001,end_of_activity,frustrated,video4110211005,au10,84).
entry(27002,begin_of_activity,frustrated,video4110211005,au15,68).
entry(27003,end_of_activity,frustrated,video4110211005,au17,135).
entry(27004,end_of_activity,frustrated,video4110211005,au23,71).
entry(27005,end_of_activity,frustrated,video4110211005,au24,68).
entry(27006,begin_of_activity,frustrated,video4110211005,au43,16).
entry(27100,begin_of_activity,frustrated,video4110211005,au10,85).
entry(27101,end_of_activity,frustrated,video4110211005,au15,68).
entry(27102,begin_of_activity,frustrated,video4110211005,au17,136).
entry(27103,begin_of_activity,frustrated,video4110211005,au23,72).
entry(27104,end_of_activity,frustrated,video4110211005,au43,16).
entry(27200,begin_of_activity,frustrated,video4110211005,au07,30).
entry(27201,end_of_activity,frustrated,video4110211005,au10,85).
entry(27202,end_of_activity,frustrated,video4110211005,au17,136).
entry(27203,end_of_activity,frustrated,video4110211005,au23,72).
entry(27204,begin_of_activity,frustrated,video4110211005,au43,17).
entry(27300,end_of_activity,frustrated,video4110211005,au07,30).
entry(27301,begin_of_activity,frustrated,video4110211005,au17,137).
entry(27302,end_of_activity,frustrated,video4110211005,au43,17).
entry(27400,end_of_activity,frustrated,video4110211005,au17,137).
entry(27401,begin_of_activity,frustrated,video4110211005,au23,73).
entry(27500,begin_of_activity,frustrated,video4110211005,au10,86).
entry(27501,begin_of_activity,frustrated,video4110211005,au17,138).
entry(27502,end_of_activity,frustrated,video4110211005,au23,73).
entry(27600,begin_of_activity,frustrated,video4110211005,au05,84).
entry(27601,end_of_activity,frustrated,video4110211005,au10,86).
entry(27602,end_of_activity,frustrated,video4110211005,au17,138).
entry(27700,end_of_activity,frustrated,video4110211005,au05,84).
entry(27701,begin_of_activity,frustrated,video4110211005,au17,139).
entry(27800,begin_of_activity,frustrated,video4110211005,au05,85).
entry(27801,end_of_activity,frustrated,video4110211005,au17,139).
entry(27900,end_of_activity,frustrated,video4110211005,au05,85).
entry(27901,begin_of_activity,frustrated,video4110211005,au15,69).
entry(27902,begin_of_activity,frustrated,video4110211005,au17,140).
entry(28000,begin_of_activity,frustrated,video4110211005,au05,86).
entry(28001,end_of_activity,frustrated,video4110211005,au15,69).
entry(28002,end_of_activity,frustrated,video4110211005,au17,140).
entry(28003,begin_of_activity,frustrated,video4110211005,au23,74).
entry(28100,end_of_activity,frustrated,video4110211005,au05,86).
entry(28101,begin_of_activity,frustrated,video4110211005,au17,141).
entry(28102,end_of_activity,frustrated,video4110211005,au23,74).
entry(28200,begin_of_activity,frustrated,video4110211005,au05,87).
entry(28201,begin_of_activity,frustrated,video4110211005,au10,87).
entry(28202,end_of_activity,frustrated,video4110211005,au17,141).
entry(28300,end_of_activity,frustrated,video4110211005,au05,87).
entry(28301,end_of_activity,frustrated,video4110211005,au10,87).
entry(28302,begin_of_activity,frustrated,video4110211005,au17,142).
entry(28400,begin_of_activity,frustrated,video4110211005,au15,70).
entry(28401,end_of_activity,frustrated,video4110211005,au17,142).
entry(28402,begin_of_activity,frustrated,video4110211005,au23,75).
entry(28500,begin_of_activity,frustrated,video4110211005,au10,88).
entry(28501,end_of_activity,frustrated,video4110211005,au15,70).
entry(28502,begin_of_activity,frustrated,video4110211005,au17,143).
entry(28503,end_of_activity,frustrated,video4110211005,au23,75).
entry(28600,begin_of_activity,frustrated,video4110211005,au07,31).
entry(28601,end_of_activity,frustrated,video4110211005,au10,88).
entry(28602,begin_of_activity,frustrated,video4110211005,au14,3).
entry(28603,begin_of_activity,frustrated,video4110211005,au15,71).
entry(28604,end_of_activity,frustrated,video4110211005,au17,143).
entry(28700,end_of_activity,frustrated,video4110211005,au07,31).
entry(28701,end_of_activity,frustrated,video4110211005,au14,3).
entry(28702,end_of_activity,frustrated,video4110211005,au15,71).
entry(28703,begin_of_activity,frustrated,video4110211005,au17,144).
entry(28800,begin_of_activity,frustrated,video4110211005,au05,88).
entry(28801,end_of_activity,frustrated,video4110211005,au17,144).
entry(28900,begin_of_activity,frustrated,video4110211005,au02,51).
entry(28901,end_of_activity,frustrated,video4110211005,au05,88).
entry(28902,begin_of_activity,frustrated,video4110211005,au10,89).
entry(28903,begin_of_activity,frustrated,video4110211005,au17,145).
entry(28904,begin_of_activity,frustrated,video4110211005,au23,76).
entry(29000,end_of_activity,frustrated,video4110211005,au02,51).
entry(29001,begin_of_activity,frustrated,video4110211005,au05,89).
entry(29002,end_of_activity,frustrated,video4110211005,au10,89).
entry(29003,end_of_activity,frustrated,video4110211005,au17,145).
entry(29004,end_of_activity,frustrated,video4110211005,au23,76).
entry(29100,end_of_activity,frustrated,video4110211005,au05,89).
entry(29101,begin_of_activity,frustrated,video4110211005,au17,146).
entry(29102,begin_of_activity,frustrated,video4110211005,au23,77).
entry(29200,begin_of_activity,frustrated,video4110211005,au05,90).
entry(29201,end_of_activity,frustrated,video4110211005,au17,146).
entry(29202,end_of_activity,frustrated,video4110211005,au23,77).
entry(29203,begin_of_activity,frustrated,video4110211005,au24,69).
entry(29300,end_of_activity,frustrated,video4110211005,au05,90).
entry(29301,begin_of_activity,frustrated,video4110211005,au10,90).
entry(29302,begin_of_activity,frustrated,video4110211005,au15,72).
entry(29303,begin_of_activity,frustrated,video4110211005,au17,147).
entry(29304,begin_of_activity,frustrated,video4110211005,au23,78).
entry(29305,end_of_activity,frustrated,video4110211005,au24,69).
entry(29400,begin_of_activity,frustrated,video4110211005,au05,91).
entry(29401,end_of_activity,frustrated,video4110211005,au10,90).
entry(29402,end_of_activity,frustrated,video4110211005,au15,72).
entry(29403,end_of_activity,frustrated,video4110211005,au17,147).
entry(29404,end_of_activity,frustrated,video4110211005,au23,78).
entry(29500,begin_of_activity,frustrated,video4110211005,au02,52).
entry(29501,end_of_activity,frustrated,video4110211005,au05,91).
entry(29502,begin_of_activity,frustrated,video4110211005,au17,148).
entry(29503,begin_of_activity,frustrated,video4110211005,au23,79).
entry(29600,end_of_activity,frustrated,video4110211005,au02,52).
entry(29601,begin_of_activity,frustrated,video4110211005,au05,92).
entry(29602,begin_of_activity,frustrated,video4110211005,au15,73).
entry(29603,end_of_activity,frustrated,video4110211005,au17,148).
entry(29604,end_of_activity,frustrated,video4110211005,au23,79).
entry(29700,end_of_activity,frustrated,video4110211005,au05,92).
entry(29701,end_of_activity,frustrated,video4110211005,au15,73).
entry(29702,begin_of_activity,frustrated,video4110211005,au17,149).
entry(29800,begin_of_activity,frustrated,video4110211005,au05,93).
entry(29801,end_of_activity,frustrated,video4110211005,au17,149).
entry(29900,begin_of_activity,frustrated,video4110211005,au02,53).
entry(29901,end_of_activity,frustrated,video4110211005,au05,93).
entry(29902,begin_of_activity,frustrated,video4110211005,au10,91).
entry(29903,begin_of_activity,frustrated,video4110211005,au17,150).
entry(29904,begin_of_activity,frustrated,video4110211005,au23,80).
entry(29905,begin_of_activity,frustrated,video4110211005,au24,70).
entry(29906,end_of_activity,frustrated,video4110211005,au02,53).
entry(29906,end_of_activity,frustrated,video4110211005,au10,91).
entry(29906,end_of_activity,frustrated,video4110211005,au17,150).
entry(29906,end_of_activity,frustrated,video4110211005,au23,80).
entry(29906,end_of_activity,frustrated,video4110211005,au24,70).
entry(30000,end_of_process,frustrated,video4110211005,stop,1).
